ID,Stock,IC,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1631,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1632,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1633,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1634,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1635,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1636,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1637,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1638,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1639,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1640,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1641,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1642,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1643,main,500,00,00,00,00,00,00,00,00,00,00,00,00,00
1644,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1645,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1646,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1647,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1648,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1649,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1650,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1651,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1652,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1653,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1654,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1655,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1656,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1657,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1658,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1659,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1660,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1661,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1662,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1663,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1664,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1665,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1666,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1667,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1668,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1669,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1670,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1671,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1672,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1673,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1674,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1675,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1676,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1677,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1678,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1679,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1680,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1681,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1682,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1683,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1684,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1685,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1686,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1687,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1688,debut,?,00,01,00,00,00,00,00,00,00,00,00,00,00
1689,debut,?,00,01,00,00,00,00,00,00,00,00,00,00,00
1690,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1691,main,8500,00,00,00,00,00,00,00,00,00,00,00,00,00
1692,debut,?,00,01,00,00,00,00,00,00,00,00,00,00,00
1693,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1694,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1695,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1696,debut,?,00,01,00,00,00,00,00,00,00,00,00,00,00
1697,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1698,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1699,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1700,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1701,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1702,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1703,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1704,debut/Amourok?,?,00,yes,00,00,00,00,00,00,00,00,00,00,00
1705,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1706,debut,?,00,02,00,00,00,00,00,00,00,00,00,00,00
1707,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1708,debut,?,00,00,00,00,00,01,00,00,00,00,00,00,00
1709,debut,?,00,02,00,00,00,00,00,00,00,00,00,00,00
1710,debut/Amourok?,?,00,yes,00,00,00,00,00,00,00,00,00,00,00
1711,debut/Amourok?,?,00,yes,00,00,00,00,00,00,00,00,00,00,00
1712,debut/Amourok?,?,00,yes,00,00,00,00,00,00,00,00,00,00,00
1713,debut/Amourok?,?,00,yes,00,00,00,00,00,00,00,00,00,00,00
1714,debut/Amourok?,?,00,yes,00,00,00,00,00,00,00,00,00,00,00
1715,debut,?,00,02,00,00,00,00,00,00,00,00,00,00,00
1716,debut,?,00,02,00,00,00,00,00,00,00,00,00,00,00
1717,debut,?,00,02,00,00,00,00,00,00,00,00,00,00,00
1718,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1719,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1720,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1721,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1722,debut,?,00,02,00,00,00,00,00,00,00,00,00,00,00
1723,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1724,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1725,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1726,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1727,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1728,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1729,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1730,debut,?,00,03,00,00,00,00,00,00,00,00,00,00,00
1731,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1732,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1733,debut,?,00,03,00,00,00,00,00,00,00,00,00,00,00
1734,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1735,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1736,debut,?,00,04,00,00,00,00,00,00,00,00,00,00,00
1737,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1738,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1739,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1740,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1741,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1742,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1743,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1744,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1745,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1746,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1747,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1748,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1749,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1750,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1751,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1752,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1753,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1754,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1755,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1756,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1757,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1758,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1759,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1760,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1761,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1762,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1763,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1764,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1765,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1766,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1767,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1768,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1769,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1770,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1771,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1772,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1773,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1774,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1775,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1776,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1777,debut,?,00,04,00,00,00,00,00,00,00,00,00,00,00
1778,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1779,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1780,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1781,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1782,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1783,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1784,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1785,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1786,debut,?,00,00,05,00,00,00,00,00,00,00,00,00,00
1787,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1788,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1789,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1790,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1791,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1792,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1793,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1794,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1795,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1796,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1797,debut,?,00,04,00,00,00,00,00,00,00,00,00,00,00
1798,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1799,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1800,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1801,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1802,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1803,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1804,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1805,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1806,debut,?,00,04,00,00,00,00,00,00,00,00,00,00,00
1807,debut,?,00,05,00,00,00,00,00,00,00,00,00,00,00
1808,gold,5,00,00,00,00,00,00,00,00,00,00,00,00,00
1809,gold,13,00,00,00,00,00,00,00,00,00,00,00,00,00
1810,gold,25,00,00,00,00,00,00,00,00,00,00,00,00,00
1811,gold,40,00,00,00,00,00,00,00,00,00,00,00,00,00
1812,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1813,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1814,main,475,00,00,00,00,00,00,00,00,00,00,00,00,00
1815,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1816,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1817,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1818,debut,?,00,05,00,00,00,00,00,00,00,00,00,00,00
1819,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1820,debut,?,00,06,00,00,00,00,00,00,00,00,00,00,00
1821,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1822,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1823,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1824,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1825,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1826,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1827,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1828,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1829,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1830,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1831,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1832,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1833,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1834,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1835,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1836,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1837,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1838,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1839,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1840,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1841,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1842,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1843,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1844,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1845,debut,?,00,06,00,00,00,00,00,00,00,00,00,00,00
1846,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1847,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1848,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1849,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1850,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1851,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1852,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1853,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1854,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1855,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1856,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1857,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1858,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1859,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1860,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1861,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1862,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1863,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1864,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1865,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1866,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1867,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1868,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1869,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1870,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1871,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1872,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1873,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1874,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1875,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1876,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1877,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1878,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1879,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1880,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1881,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1882,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1883,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1884,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1885,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1886,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1887,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1888,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1889,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1890,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1891,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1892,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1893,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1894,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1895,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1896,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1897,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1898,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1899,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1900,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1901,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1902,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1903,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1904,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1905,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1906,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1907,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1908,debut,?,00,07,00,00,00,00,00,00,00,00,00,00,00
1909,debut,?,00,08,00,00,00,00,00,00,00,00,00,00,00
1910,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1911,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1912,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1913,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1914,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1915,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1916,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1917,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1918,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1919,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1920,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1921,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1922,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1923,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1924,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1925,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1926,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1927,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1928,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1929,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1930,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1931,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1932,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1933,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1934,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1935,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1936,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1937,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1938,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1939,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1940,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1941,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1942,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1943,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1944,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1945,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1946,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1947,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1948,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1949,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1950,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1951,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1952,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1953,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1954,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1955,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1956,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1957,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1958,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1959,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1960,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1961,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1962,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1963,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1964,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1965,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1966,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1967,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1968,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1969,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1970,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1971,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1972,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1973,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1974,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1975,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1976,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1977,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1978,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1979,debut,?,00,00,00,00,00,00,07,00,00,00,00,00,00
1980,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1981,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1982,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1983,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1984,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1985,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1986,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1987,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1988,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1989,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1990,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1991,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1992,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1993,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1994,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1995,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1996,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1997,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1998,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
1999,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2000,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2001,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2002,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2003,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2004,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2005,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2006,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2007,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2008,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2009,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2010,debut,?,00,09,00,00,00,00,00,00,00,00,00,00,00
2011,debut,?,00,09,00,00,00,00,00,00,00,00,00,00,00
2012,debut,?,00,09,00,00,00,00,00,00,00,00,00,00,00
2013,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2014,main,400,00,00,00,00,00,00,00,00,00,00,00,00,00
2015,main,2100,00,00,00,00,00,00,00,00,00,00,00,00,00
2016,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2017,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2018,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2019,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2020,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2021,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2022,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2023,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2024,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2026,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2027,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2028,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2029,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2030,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2031,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2032,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2033,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2034,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2035,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2036,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2037,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2038,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2039,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2040,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2041,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2042,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2043,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2044,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2045,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2046,debut,?,00,10,00,00,00,00,00,00,00,00,00,00,00
2047,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2048,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
2049,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
