ID,Name,Category,Rarity,Value
2073,Pink Candy Heart,Food,3,300
2074,Blue Candy Heart,Food,3,350
2075,Yellow Candy Heart,Food,3,400
2076,Green Candy Heart,Food,3,450
2077,Woodland Ori Morphing Potion,Morph,5,25000
2078,???,None,0,0
2079,Wonder Zapper,Misc,5,24000
2080,???,None,0,0
2081,Gold Fondue,Food,4,5000
2082,2012 Calendar Key 1,Misc,4,1000
2083,2012 Calendar Key 2,Misc,4,1000
2084,2012 Calendar Key 3,Misc,5,1000
2085,2012 Calendar Key 4,Misc,4,1000
2086,2012 Calendar Key 5,Misc,4,1000
2087,2012 Calendar Key 6,Misc,4,1000
2088,2012 Calendar Key 7,Misc,4,1000
2089,2012 Calendar Key 8,Misc,4,1000
2090,2012 Calendar Key 9,Misc,4,1000
2091,2012 Calendar Key 10,Misc,4,1000
2092,Flying with the Auroras,Book,4,2400
2093,Auroras Gifting Box,Misc,3,1400
2094,Auroras Festive Ribbon,Misc,4,1240
2095,Auroras Decorative Wrap,Misc,4,1860
2096,Aurora Calling Card,Toy,4,3500
2097,Aurora Claws,Battle Item,4,2200
2098,Aurestal Wishes,Book,4,6599
2099,Snow Sprite Mask,Beauty,4,3400
2100,Gingerbread Snow Sprite,Food,4,850
2101,2012 Advent Calendar,Misc,3,1000
2102,Giant Seitan Sandwich,Food,6,1
2103,Woodland Jakrit Morphing Potion,Morph,5,10000
2104,2012 Calendar Key 11,Misc,4,1000
2105,2012 Calendar Key 12,Misc,4,1000
2106,2012 Calendar Key 13,Misc,4,1000
2107,2012 Calendar Key 14,Misc,4,1000
2108,2012 Calendar Key 15,Misc,4,1000
2109,Reindeer Stamp,Stamp,4,1750
2110,Gingerbread Reindeer,Food,3,680
2111,Festive Snow Sprite Plush,Plushie,4,3400
2112,Fruit Cake,Food,3,435
2113,Mistletoe Colouring Book,Toy,3,999
2114,Antlers,Beauty,5,1000
2115,Reindeer Plush,Plushie,3,1000
2116,Gingerbread Aurestal Tree,Food,3,1000
2117,Artsy Cat Statue,Toy,3,2500
2118,2012 Calendar Key 16,Misc,4,1000
2119,2012 Calendar Key 17,Misc,4,1000
2120,Pinata Ridix Plushie,Plushie,3,1500
2121,All About Ferns,Book,3,1500
2122,Pink Piggy Bank,Toy,3,1500
2123,Milkshake of Doom,Food,3,1500
2124,Fairy Dust,Beauty,3,1500
2125,Green Jalapeno Sauce,Food,3,1500
2126,Groovy Flower Headband,Beauty,3,1500
2127,Sleek Pet Collar,Beauty,3,1500
2128,Baby Jakrit Plushie,Plushie,3,1500
2129,Evil Makoat Plushie,Plushie,3,1500
2130,Shoppers Delight,Book,4,3111
2131,2012 Calendar Key 18,Misc,4,1000
2132,2012 Calendar Key 19,Misc,4,1000
2133,Snowball Ice Cube,Ice Cube,4,3200
2134,Snowman Plush,Plushie,4,5670
2135,2012 Calendar Key 20,Misc,4,1000
2136,Aurestal Cracker,Openable,3,3400
2137,2012 Calendar Key 21,Misc,4,1000
2138,2012 Calendar Key 22,Misc,4,1000
2139,2012 Calendar Key 23,Misc,4,1000
2140,2012 Calendar Key 24,Misc,4,1000
2141,2012 Calendar Key 25,Misc,4,1000
2142,Twas the Night Before Aurestal,Book,4,5400
2143,Aurestal Roast,Food,5,8600
2144,Aurestal Firework,Toy,3,3000
2145,Jack Frost Hat,Beauty,3,1500
2146,Jack Frost Plush,Plushie,3,1600
2147,Chocolate Traptur Cookie,Food,2,1300
2148,Gingerbread Wulfer Cookie,Food,3,1400
2149,Gingerbread Couple,Food,3,1400
2150,Gingerbread House Making Kit,Toy,3,1500
2151,Sugar Cookie Throwing Star,Battle Item,3,1500
2152,Aurestal Stamp,Stamp,3,1600
2153,Ice Skates,Toy,3,1300
2154,How the Ridix Stole Aurestal,Book,3,1200
2155,Plushiesaur,Plushie,6,1
2156,Pinata Trido Pinata 2013,Pinata,6,1500
2157,Pinata Zabeu Pinata 2013,Pinata,6,3500
2158,Pinata Xephyr Pinata 2013,Pinata,6,3200
2159,New Years Ice Cube 2013,Ice Cube,4,3400
2160,New Years Bow Tie 2013,Beauty,6,900
2161,Woodland Xephyr Morphing Potion,Morph,2,400000
2162,A History of New Years 2013,Book,5,3500
2163,New Years Zabeu Toy 2013,Toy,3,650
2164,New Years Stamp 2013,Stamp,3,1678
2165,Devious Dovu Dots,Food,3,640
2166,Jumping Jakrit Jawbreaker,Food,3,800
2167,Milk Chocolate Makoat Bar,Food,3,325
2168,Orange Ori Pop,Food,3,400
2169,Roaring Ridix Cupcake,Food,3,525
2170,Tangy Traptur Truffle,Food,4,950
2171,Wacky Wulfer Taffy,Food,3,250
2172,Xephyr Popping Rocks,Food,3,125
2173,Woodland Makoat Morphing Potion,Morph,5,25000
2174,???,None,0,0
2175,???,None,0,0
2176,???,None,0,0
2177,Love Ridix Morphing Potion,Morph,5,20000
2178,???,None,0,0
2179,Single Red Rose,Misc,4,1250
2180,Single Rose Ice Cube,Ice Cube,4,1000
2181,Lost Love Letter,Book,4,4200
2182,Sweetheart Sugar Cookie,Food,4,5600
2183,Sir Heart's Day Bath Set,Beauty,5,950
2184,Heart of Love,Misc,1,100
2185,Heart of Joy,Misc,1,100
2186,Heart of Fulfillment,Misc,1,100
2187,Heart of Power,Misc,1,100
2188,Heart of Satisfaction,Misc,1,100
2189,Heart of Intimacy,Misc,1,100
2190,Heart of Romance,Misc,1,100
2191,Heart of Sweetness,Misc,1,100
2192,Heart of Feelings,Misc,1,100
2193,Love Audril Morphing Potion,Morph,5,20000
2194,Evil Audril Morphing Potion,Morph,5,20000
2195,Love Xephyr Morphing Potion,Morph,2,400000
2196,Evil Xephyr Morphing Potion,Morph,2,400000
2197,Love Audril Plush,Plushie,3,3700
2198,Love Traptur Plush,Plushie,3,3200
2199,Love Trido Plush,Plushie,3,2258
2200,Audril Heart Stamp,Stamp,4,1200
2201,Xephyr Heart Stamp,Stamp,4,1780
2202,Mysterious Love Chest,Openable,5,25000
2203,Strawberry Scented Candle,Beauty,6,1500
2204,Vanilla Scented Candle,Beauty,6,1500
2205,Strawberry Passion Scented Candle,Beauty,6,1500
2206,Rose Scented Candle,Beauty,6,1500
2207,Luna Scented Candle,Beauty,6,1500
2208,Lavender Scented Candle,Beauty,6,1500
2209,Cherry Blossom Scented Candle,Beauty,6,1500
2210,Bluebell Scented Candle,Beauty,6,1500
2211,Butcher's Knife,Battle Item,3,1500
2212,Chefs Hat,Beauty,3,1600
2213,Apron,Beauty,3,1600
2214,Rolling Pin,Battle Item,3,1500
2215,Rolling Pin Stamp,Stamp,3,1250
2216,Chefs Hat Ice Cube,Ice Cube,3,2600
2217,Croquembouche,Food,3,2300
2218,Measuring Cups,Toy,3,1350
2219,Oven Gloves,Beauty,3,2100
2220,All About Cooking,Book,3,2500
2221,Red Heart Candle,Beauty,6,500
2222,Heart Pretzel,Food,1,600
2223,Banker Coin,Coin,3,1300
2224,Cecie Coin,Coin,3,1500
2225,Gabrielle Coin,Coin,3,800
2226,IcePets Coin,Coin,3,1337
2227,Meteora Coin,Coin,3,900
2228,Raffle Coin,Coin,3,500
2229,Referral Coin,Coin,3,800
2230,Winter Coin,Coin,5,9999
2231,Zabeu Coin,Coin,3,700
2232,Zabeu History Book,Book,3,1200
2233,Swamp Bath Lotion,Beauty,5,3250
2234,Evergreen Ice Cube,Ice Cube,3,1850
2235,Enchanted Moss Shield,Battle Item,3,6754
2236,Bug Feast,Food,4,11020
2237,Bark Stamp,Stamp,3,950
2238,Rainbow Coin,Coin,6,1
2239,Diamond Novitegg,Novitegg,2,500
2240,Empty Diamond Novitegg,Empty Novitegg,6,250
2241,Heart Novitegg,Novitegg,2,500
2242,Empty Heart Novitegg,Empty Novitegg,6,250
2243,Jigsaw Novitegg,Novitegg,2,500
2244,Empty Jigsaw Novitegg,Empty Novitegg,6,250
2245,Party Novitegg,Novitegg,2,500
2246,Empty Party Novitegg,Empty Novitegg,6,250
2247,I.C.E Novitegg,Novitegg,2,750
2248,Empty I.C.E Novitegg,Empty Novitegg,6,180
2249,Knarp Eht,Book,4,8500
2250,Fake Eyelashes,Beauty,5,3200
2251,Mash Potato in a Cone,Food,5,3150
2252,Surprise in a Box,Toy,3,6000
2253,Optical Illusion Stamp,Stamp,4,6360
2254,Novitaria Basket,Openable,5,25000
2255,Fluffy Chocolate Bar,Food,2,1250
2256,Hollow Chocolate Bar,Food,3,1250
2257,Chocolate Jakrit Drops,Food,3,1250
2258,Yellow Chick Chocolate Bar,Food,3,1250
2259,Large Gift-Wrapped Cocoa Bean,Food,4,1850
2260,Jakrit Candy Sticks,Food,3,1250
2261,Flower Candy,Food,3,1250
2262,Star-Shaped Chocolate Bar,Food,3,1250
2263,Chocolate Covered Chocolate Sandwich,Food,3,1250
2264,Vegetable-Shaped Chocolate,Food,3,1250
2265,Chocolate Pencil Crayons,Food,3,1250
2266,Spicy Chocolate,Food,3,1250
2267,Choc-b-gone Nutrient Bar,Food,3,1250
2268,Chocolate Biscuit,Food,3,1250
2269,Chocolate House,Food,4,3200
2270,Cursed Bone Staff,Battle Item,6,1
2271,Angelic Jakrit Morphing Potion,Morph,4,20000
2272,Pinata Jakrit Morphing Potion,Morph,4,37550
2273,Evil Dovu Morphing Potion,Morph,5,20000
2274,Flower Coin,Coin,3,3050
2275,How to Eat Chocolat,Book,3,1750
2276,Chocolate Facial Powder,Beauty,2,560
2277,A Novitaria Tale,Book,4,2500
2278,Jakrit Robot,Toy,3,1950
2279,Dont Eat That Chocolate,Book,4,2250
2280,Novitaria Stamp,Stamp,3,100
2281,Diamond-encrusted Egg,Misc,5,25000
2282,Giant Chocolate Jewel,Food,5,12500
2283,Carrot Sword,Battle Item,4,2300
2284,Jakrit Shield,Battle Item,3,3500
2285,Melted Novitegg,Food,3,850
2286,Hand Painted Novitaria Bonnet,Beauty,6,1200
2287,Mini Noviteggs,Food,2,650
2288,Chocolate Jakrit,Food,5,100
2289,Novitegg Bomb,Battle Item,3,3400
2290,Mini Chick Army,Battle Item,2,4500
2291,Happy Novitaria Chocolate Bars,Food,3,2330
2292,A Day as a Novitaria Jakrit,Book,4,6500
2293,Gift-Wrapped Chocolate Egg,Food,5,7650
2294,Chocolate Egg Plush,Plushie,3,2350
2295,Choc-in-Choc Ice Cube,Ice Cube,3,4500
2296,Egg-Shaped Ice Cube,Ice Cube,4,6750
2297,Diamond Egg Earrings,Beauty,4,12450
2298,Diamond Egg Necklace,Beauty,5,21000
2299,White Chocolate Sword,Battle Item,4,3400
2300,White Chocolate Shield,Battle Item,4,4500
2301,White Chocolate Helmet,Battle Item,4,3200
2302,White Chocolate Stamp,Stamp,5,7600
2303,Party Jakrit Morphing Potion,Morph,4,24000
2304,Baby Snow Jar,Morph,5,15000
2305,Flying Snow Jar,Morph,4,22000
2306,Woodland Snow Jar,Morph,5,20000
2307,???,None,0,0
2308,???,None,0,0
2309,Big Grin Mask,Beauty,4,4000
2310,Bull Horns,Battle Item,4,4000
2311,Emerald Necklace,Beauty,5,12500
2312,Frosty Bicycle,Toy,2,5000
2313,Mothers Day Card,Book,4,3200
2314,Frozen Blueberry Muffin,Food,5,4500
2315,Frozen Chocolate Muffin,Food,5,4500
2316,Frozen Chocolate-Chip Muffin,Food,5,4500
2317,Frozen Strawberry Muffin,Food,5,4500
2318,Frozen Muffin Ingredients,Misc,4,3150
2319,Groovy Novitegg Ice Cube,Ice Cube,3,1000
2320,Ancient Novitegg Ice Cube,Ice Cube,3,1000
2321,Angelic Novitegg Ice Cube,Ice Cube,3,1000
2322,Diamond Novitegg Ice Cube,Ice Cube,3,1000
2323,Evil Novitegg Ice Cube,Ice Cube,3,1000
2324,Flying Novitegg Ice Cube,Ice Cube,3,1000
2325,Frozen Novitegg Ice Cube,Ice Cube,3,1000
2326,Gift-Wrapped Novitegg Ice Cube,Ice Cube,3,1000
2327,Glowing Novitegg Ice Cube,Ice Cube,3,1000
2328,Heart Novitegg Ice Cube,Ice Cube,3,1000
2329,I.C.E Novitegg Ice Cube,Ice Cube,3,1000
2330,Mini Novitegg Ice Cube,Ice Cube,3,1000
2331,Party Novitegg Ice Cube,Ice Cube,3,1000
2332,Jigsaw Novitegg Ice Cube,Ice Cube,3,1000
2333,Groovy Snow Jar Ice Cube,Ice Cube,1,1000
2334,Ancient Snow Jar Ice Cube,Ice Cube,1,1000
2335,Angelic Snow Jar Ice Cube,Ice Cube,1,1000
2336,Baby Snow Jar Ice Cube,Ice Cube,1,1000
2337,Brown Snow Jar Ice Cube,Ice Cube,1,9000
2338,Aurestal Snow Jar Ice Cube,Ice Cube,1,1000
2339,Crystal Snow Jar Ice Cube,Ice Cube,1,1000
2340,Evil Snow Jar Ice Cube,Ice Cube,1,1000
2341,Fairy Snow Jar Ice Cube,Ice Cube,1,1000
2342,Fire Snow Jar Ice Cube,Ice Cube,1,1000
2343,Flying Snow Jar Ice Cube,Ice Cube,1,1000
2344,Love Snow Jar Ice Cube,Ice Cube,1,1000
2345,Party Snow Jar Ice Cube,Ice Cube,1,1000
2346,Pinata Snow Jar Ice Cube,Ice Cube,1,1000
2347,Plushie Snow Jar Ice Cube,Ice Cube,1,1000
2348,Rave Snow Jar Ice Cube,Ice Cube,1,1000
2349,Space Snow Jar Ice Cube,Ice Cube,1,1000
2350,Tech Snow Jar Ice Cube,Ice Cube,1,1000
2351,Woodland Snow Jar Ice Cube,Ice Cube,1,1000
2352,Ticket Lasso,Battle Item,3,2400
2353,Programming Juice,Food,6,1
2354,Space Sharshel Morphing Potion,Morph,4,20000
2355,Reading Black Bear Plush,Plushie,6,1
2356,B-Froze Sun Tan Lotion,Beauty,5,3500
2357,Fathers Day Card,Book,4,3200
2358,Terrafrost Plush,Plushie,3,4500
2359,Picnic Blanket,Food,5,6500
2360,Rainbow Flag,Toy,3,999
2361,Read All Over,Book,3,1000
2362,Refer New Players Stamp,Stamp,4,5000
2363,Referral Os Cereal,Food,4,5000
2364,Refer a Friend,Book,4,5000
2365,Referral Ice Cube,Ice Cube,4,5000
2366,Cuddly Capsule 1,Misc,2,1000
2367,Cuddly Capsule 2,Misc,5,1000
2368,Cuddly Capsule 3,Misc,5,1000
2369,Cuddly Capsule 4,Misc,5,1000
2370,Cuddly Capsule 5,Misc,5,1000
2371,Cuddly Capsule 6,Misc,5,1000
2372,Cuddly Capsule 7,Misc,5,1000
2373,Cuddly Capsule 8,Misc,5,1000
2374,Cuddly Capsule 9,Misc,5,1000
2375,Cuddly Opossum Plush,Plushie,5,1000
2376,Cuddly Arctic Wolf Plush,Plushie,5,1000
2377,Cuddly Snake Plush,Plushie,5,1000
2378,???,None,0,0
2379,Cuddly Sheep Plush,Plushie,5,1000
2380,Cuddly Horse Plush,Plushie,5,1000
2381,Cuddly Chicken Plush,Plushie,5,1000
2382,Cuddly Red Macaw Plush,Plushie,5,1000
2383,Cuddly Dodo Plush,Plushie,5,1000
2384,Cuddly Chimp Plush,Plushie,5,1000
2385,Cuddly Giraffe Plush,Plushie,5,1000
2386,Cuddly Iguana Plush,Plushie,5,1000
2387,Cuddly Blue Whale Plush,Plushie,5,1000
2388,Cuddly Manatee Plush,Plushie,5,1000
2389,Cuddly Octopus Plush,Plushie,5,1000
2390,Cuddly Dragon Plush,Plushie,5,1000
2391,Cuddly Phoenix Plush,Plushie,5,1000
2392,Cuddly Unicorn Plush,Plushie,5,1000
2393,Angelic Wulfer Morphing Potion,Morph,5,20000
2394,Tech Jakrit Morphing Potion,Morph,5,15000
2395,Unamused Tabby Cat,Companion,6,1
2396,Gladiolus Stamp,Stamp,5,10000
2397,How to Grow Your Watermelon,Book,5,10000
2398,Peridot Infused Scythe,Battle Item,5,10000
2399,Loyal Leo Mane,Beauty,5,10000
2400,Super Water Cannon,Toy,5,10000
2401,Cubed Snow Jar,Morph,5,50000
2402,Brown Ridix Morphing Potion,Morph,3,8000
2403,Woodland Wulfer Morphing Potion,Morph,5,25000
2404,Baby Sharshel Morphing Potion,Morph,5,20000
2405,Speedie Plush,Plushie,6,1
2406,Leaf Plush,Plushie,5,10000
2407,How to Talk Like a Pirate,Book,5,10000
2408,Cucumber Facial Mask,Beauty,5,10000
2409,Labor Day Stamp,Stamp,5,10000
2410,Autumn Sunset Ice Cube,Ice Cube,5,10000
2411,Woodland Traptur Morphing Potion,Morph,5,25000
2412,Fairy Wulfer Morphing Potion,Morph,5,20000
2413,Space Xephyr Morphing Potion,Morph,2,400000
2414,Mysterious ICE Box,Openable,5,15000
2415,Baby Xephyr Morphing Potion,Morph,2,400000
2416,???,None,0,0
2417,???,None,0,0
2418,Fairy Dovu Morphing Potion,Morph,5,20000
2419,Ancient Makoat Morphing Potion,Morph,5,20000
2420,Plushie Wulfer Morphing Potion,Morph,5,25000
2421,Candy Corn Stamp,Stamp,4,5000
2422,Toasted Pumpkin Seeds,Food,5,5000
2423,Mummy Plush,Plushie,5,5000
2424,Phantasmoire Snow Jar Candle,Beauty,5,5000
2425,Skull Ice Cube,Ice Cube,5,5000
2426,Maneki Neko,Companion,6,1
2427,Angelic Trido Morphing Potion,Morph,5,20000
2428,Baby Cobron Morphing Potion,Morph,5,20000
2429,Brain Cupcake,Food,3,200
2430,Jack O Lantern Pumpkin Pie,Food,5,500
2431,Finger Food,Food,5,500
2432,Brain Cupcake Ice Cube,Ice Cube,4,400
2433,Carving Knife,Battle Item,3,200
2434,Foil-Wrapped Chocolate Eyeballs,Food,3,200
2435,Skull Plush,Plushie,4,400
2436,Witch's Nose,Beauty,6,200
2437,Tombstone Plush,Plushie,4,400
2438,Frankensteins Monster Plush,Plushie,5,500
2439,Fake Spider Web,Toy,3,200
2440,Bat on a Stick,Toy,3,200
2441,Candy Corn Ice Cube,Ice Cube,4,400
2442,Temporary Tattoos,Beauty,5,300
2443,Scary Present,Openable,2,666
2444,Eye See You,Book,3,200
2445,Skeletal Ori Morphing Potion,Morph,5,20000
2446,Big Fat Cat Plush,Plushie,6,1
2447,Vegan Turkey Meal,Food,5,5000
2448,Fall Leaf Plush,Plushie,5,5000
2449,Turkey Beak,Beauty,5,5000
2450,How to Cook Thanksgiving Dinner,Book,5,5000
2451,Pile of Leaves Ice Cube,Ice Cube,5,5000
2452,Plushie Audril Morphing Potion,Morph,5,25000
2453,The Roleplaying Book I,Book,4,3000
2454,Plushie Traptur Morphing Potion,Morph,5,25000
2455,Tech Sharshel Morphing Potion,Morph,5,25000
2456,An Aurestal Carol,Book,4,500
2457,Generosity Crystal,Misc,5,3000
2458,Prosperity Crystal,Misc,5,3000
2459,Peace Crystal,Misc,5,5000
2460,Wreath Necklace,Beauty,4,500
2461,Springerles,Food,5,3000
2462,Candy Cane Ice Cube,Ice Cube,4,500
2463,Little Helper Plush,Plushie,4,500
2464,Big Red Bow,Beauty,4,500
2465,Chestnuts,Food,5,1000
2466,Peanut Brittle,Food,5,3000
2467,Sleigh Bells Stamp,Stamp,4,500
2468,Christmas TV Guide,Book,4,500
2469,Itchy Aurestal Sweater,Beauty,4,500
2470,No Bake Cookies,Food,5,1000
2471,Reindeer Ducky,Toy,4,500
2472,Aurestal Eye Shadow,Beauty,4,500
2473,Aurestal Zabeu Ice Cube,Ice Cube,4,500
2474,Melted Snowman Cookies,Food,5,500
2475,Aurestal Tree Plush,Plushie,4,500
2476,Aurestal Tree,Food,3,1000
2477,Bulldog Plush,Plushie,6,1
2478,Thanksgiving on Meteora,Book,4,1000
2479,Christmas Card,Book,4,1000
2480,Reindeer Cupcakes,Food,5,1500
2481,Present Plush,Plushie,4,1000
2482,Jinglebell Earrings,Beauty,4,1000
2483,Fruitcake Stamp,Stamp,4,1000
2484,Radish,Food,2,120
2485,Turnip,Food,2,130
2486,???,None,0,0
2487,Forgotten Advent Key,Misc,5,5000
2488,Golden Competitor Stamp,Stamp,5,1
2489,Grilled Cheese,Food,2,450
2490,Turkey Club,Food,2,450
2491,???,None,0,0
2492,Magical Space Bookmark,Misc,6,1
2493,Party Cobron Morphing Potion,Morph,5,25000
2494,Party Audril Morphing Potion,Morph,5,25000
2495,Mint Hot Chocolate,Food,5,3000
2496,New Years Ball,Misc,5,1000
2497,New Years Resolution List,Book,5,1500
2498,Champagne Plush,Plushie,5,2000
2499,Champagne Stamp,Stamp,5,2000
2500,Fairy Traptur Morphing Potion,Morph,5,20000
2501,???,None,0,0
2502,???,None,0,0
2503,Fat Hamster Plush,Plushie,6,1
2504,Evil Sweetheart Card,Book,4,2000
2505,Romantic Spaghetti Dinner,Food,4,3000
2506,Love Xephyr Ice Cube,Ice Cube,4,2500
2507,Love Jakrit Stamp,Stamp,4,2000
2508,Love Ridix Plush,Plushie,4,2500
2509,Vanilla Heart Sucker,Food,3,500
2510,Strawberry Heart Sucker,Food,3,500
2511,Grape Heart Sucker,Food,3,500
2512,Love Xephyr Plush,Plushie,3,500
2513,Love Sharshel Morphing Potion,Morph,5,20000
2514,???,None,0,0
2515,Heart Pancakes,Food,3,500
2516,Heart Balloons,Misc,3,500
2517,Evil Sharshel Morphing Potion,Morph,5,20000
2518,Love Makoat Morphing Potion,Morph,5,20000
2519,Love Poem Book,Book,4,3000
2520,???,None,0,0
2521,Brown Makoat Morphing Potion,Morph,3,8000
2522,Space Jakrit Morphing Potion,Morph,5,20000
2523,Black Cobron Plushie,Plushie,3,500
2524,Blue Cobron Plushie,Plushie,2,250
2525,Turquoise Cobron Plushie,Plushie,3,500
2526,Cottoncandy Cobron Plushie,Plushie,3,500
2527,Grey Cobron Plushie,Plushie,2,250
2528,Green Cobron Plushie,Plushie,2,250
2529,Glacial Cobron Plushie,Plushie,3,500
2530,Orange Cobron Plushie,Plushie,2,250
2531,Pink Cobron Plushie,Plushie,2,250
2532,Purple Cobron Plushie,Plushie,2,250
2533,Red Cobron Plushie,Plushie,2,250
2534,Snowdrift Cobron Plushie,Plushie,3,500
2535,White Cobron Plushie,Plushie,2,250
2536,Yellow Cobron Plushie,Plushie,2,250
2537,Plushie Cobron Morphing Potion,Morph,5,25000
2538,Fire Dovu Morphing Potion,Morph,5,20000
2539,Flying Audril Morphing Potion,Morph,5,10000
2540,Skeletal Ridix Morphing Potion,Morph,5,20000
2541,Pirate Sharshel Morphing Potion,Morph,5,20000
2542,Party Makoat Morphing Potion,Morph,5,30000
2543,Cubed Profile Skin,Profile Skin,5,20000
2544,Strawberry Ice Pop,Food,1,1438
2545,Orange Ice Pop,Food,1,1035
2546,Lemon Ice Pop,Food,2,2165
2547,Lime Ice Pop,Food,2,2562
2548,Blueberry Ice Pop,Food,3,3429
2549,Grape Ice Pop,Food,3,3745
2550,Rainbow Ice Pop,Food,4,7777
2551,Spectral Present,Openable,2,666
2552,Phantasmoire Jakrit Scythe,Battle Item,6,666
2553,Lost Spirit Ice Cube,Ice Cube,6,666
2554,Ghost Marshmallows,Food,6,666
2555,Phantasmoire Trido Plush,Plushie,6,666
2556,Vampire Donut,Food,6,666
2557,Questionable Apparition Stamp,Stamp,6,666
2558,Your Nightmares Are Real,Book,6,666
2559,Haunting Guide,Book,6,666
2560,Ghost Costume Box 1,Openable,6,666
2561,Cobron Ghost Costume,Beauty,6,666
2562,Dabu Ghost Costume,Beauty,6,666
2563,Makoat Ghost Costume,Beauty,6,666
2564,Sharshel Ghost Costume,Beauty,6,666
2565,Xephyr Ghost Costume,Beauty,6,666
2566,Ridix Ghost Costume,Beauty,6,666
2567,Ouija Board,Misc,6,5666
2568,Ghost Tales,Book,6,666
2569,Audril Ghost Costume,Beauty,6,666
2570,Cherry Gummy Dabus,Food,2,1000
2571,Orange Gummy Dabus,Food,2,1000
2572,Lemon Gummy Dabus,Food,3,2000
2573,Apple Gummy Dabus,Food,3,2000
2574,Cottoncandy Gummy Dabus,Food,3,3000
2575,Grape Gummy Dabus,Food,3,3000
2576,Watermelon Gummy Dabus,Food,3,5000
2577,Chocolate Cherry Sharshel Candy,Food,2,1000
2578,Chocolate Orange Sharshel Candy,Food,2,1000
2579,Chocolate Lemon Sharshel Candy,Food,3,2000
2580,Chocolate Apple Sharshel Candy,Food,3,2000
2581,Chocolate Cottoncandy Sharshel Candy,Food,3,3000
2582,Chocolate Grape Sharshel Candy,Food,3,3000
2583,Chocolate Watermelon Sharshel Candy,Food,3,5000
2584,Calavera Headpiece,Beauty,6,1
2585,Woodland Audril Morphing Potion,Morph,5,25000
2586,Woodland Dovu Morphing Potion,Morph,5,25000
2587,Woodland Dabu Morphing Potion,Morph,5,25000
2588,Woodland Trido Morphing Potion,Morph,5,25000
2589,Woodland Sharshel Morphing Potion,Morph,5,25000
2590,Green Tea,Food,3,200
2591,Black Tea,Food,2,150
2592,Earl Grey Tea,Food,2,150
2593,Herbal Tea,Food,2,135
2594,Masala Chai,Food,3,200
2595,Oolong Tea,Food,2,150
2596,Rooibos Tea,Food,3,200
2597,White Tea,Food,2,125
2598,Reading Glasses,Beauty,6,1
2599,Aurestal Dovu Plush,Plushie,6,1000
2600,Coal Bubble Gum,Food,6,1000
2601,Iceopoly,Toy,6,1000
2602,Aurestal Lights,Toy,6,1000
2603,Tinsel Wig,Beauty,6,1000
2604,Aurestal Makoat Ice Cube,Ice Cube,6,1000
2605,Aurestal Tree Stamp,Stamp,6,1000
2606,Aurestal Pudding Bomb,Battle Item,6,1000
2607,Aurestal Tree Cheese Board,Food,5,1000
2608,Life of a Snowflake,Book,6,1000
2609,Aurestal Ridix Plush,Plushie,6,1000
2610,Aurestal Xephyr Scarf,Beauty,6,1000
2611,Ornament Ice Cube,Ice Cube,6,1000
2612,Present Stamp,Stamp,6,1000
2613,Star Ornament,Toy,6,1000
2614,Snowflake Shield,Battle Item,6,1000
2615,Mistletoe Hat,Beauty,6,1
2616,Garland Pistol,Battle Item,6,1
2617,Aurestal Tree Cupcake,Food,6,1
2618,Fake Santa Beard,Beauty,6,1
2619,Crystal Xephyr Morphing Potion,Morph,5,400000
2620,Snowflake Wrapping Paper,Misc,6,1000
2621,How to Decorate an Aurestal Tree,Book,6,1000
2622,Beautifully Wrapped Gift Box,Misc,6,1000
2623,Red Novyn Morphing Potion,Morph,2,4000
2624,Yellow Novyn Morphing Potion,Morph,2,4000
2625,Green Novyn Morphing Potion,Morph,2,4000
2626,Blue Novyn Morphing Potion,Morph,2,4000
2627,Black Novyn Morphing Potion,Morph,3,7000
